Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
236941,Lightning Charging Cable,1,14.95,08/22/19 09:46,"665 Wilson St, San Francisco, CA 94016"
236942,Lightning Charging Cable,1,14.95,08/16/19 12:24,"902 4th St, Los Angeles, CA 90001"
236943,AAA Batteries (4-pack),2,2.99,08/04/19 16:04,"387 Lincoln St, Seattle, WA 98101"
236944,Bose SoundSport Headphones,1,99.99,08/25/19 19:33,"139 Cedar St, Boston, MA 02215"
236945,Google Phone,1,600,08/30/19 10:00,"904 Jefferson St, Portland, OR 97035"
236946,AA Batteries (4-pack),3,3.84,08/18/19 08:24,"371 Chestnut St, San Francisco, CA 94016"
236947,20in Monitor,1,109.99,08/19/19 23:52,"845 Lincoln St, Los Angeles, CA 90001"
236948,Lightning Charging Cable,2,14.95,08/12/19 00:44,"134 Highland St, San Francisco, CA 94016"
236949,Bose SoundSport Headphones,1,99.99,08/28/19 18:58,"168 Jefferson St, San Francisco, CA 94016"
236950,Bose SoundSport Headphones,1,99.99,08/27/19 15:50,"146 Hill St, San Francisco, CA 94016"
236951,27in FHD Monitor,1,149.99,08/12/19 22:15,"714 8th St, Los Angeles, CA 90001"
236952,iPhone,1,700,08/01/19 16:01,"386 7th St, Boston, MA 02215"
236953,Apple Airpods Headphones,1,150,08/02/19 16:40,"571 Cedar St, San Francisco, CA 94016"
236954,AA Batteries (4-pack),2,3.84,08/08/19 16:28,"255 Washington St, San Francisco, CA 94016"
236955,34in Ultrawide Monitor,1,379.99,08/03/19 13:15,"833 River St, Los Angeles, CA 90001"
236956,USB-C Charging Cable,1,11.95,08/26/19 15:10,"260 14th St, Los Angeles, CA 90001"
236957,Apple Airpods Headphones,1,150,08/10/19 15:46,"496 Lincoln St, San Francisco, CA 94016"
236958,Lightning Charging Cable,1,14.95,08/23/19 07:05,"758 Elm St, Los Angeles, CA 90001"
236959,27in FHD Monitor,1,149.99,08/21/19 18:33,"927 Park St, San Francisco, CA 94016"
236960,Lightning Charging Cable,1,14.95,08/12/19 12:06,"937 11th St, Los Angeles, CA 90001"
236961,27in 4K Gaming Monitor,1,389.99,08/25/19 12:13,"615 Meadow St, Portland, OR 97035"
236962,20in Monitor,1,109.99,08/08/19 19:54,"296 14th St, Seattle, WA 98101"
236963,Bose SoundSport Headphones,1,99.99,08/31/19 10:21,"166 Dogwood St, Los Angeles, CA 90001"
236964,Flatscreen TV,1,300,08/05/19 18:23,"960 Spruce St, Austin, TX 73301"
236965,AA Batteries (4-pack),1,3.84,08/31/19 09:45,"278 Cherry St, Los Angeles, CA 90001"
236966,Wired Headphones,1,11.99,08/12/19 12:01,"594 Sunset St, Portland, ME 04101"
236967,AA Batteries (4-pack),2,3.84,08/05/19 13:23,"133 Highland St, Los Angeles, CA 90001"
236968,Apple Airpods Headphones,1,150,08/10/19 10:48,"765 Center St, Los Angeles, CA 90001"
236969,Lightning Charging Cable,1,14.95,08/15/19 18:11,"852 11th St, Seattle, WA 98101"
236970,AAA Batteries (4-pack),1,2.99,08/15/19 20:34,"749 Walnut St, Seattle, WA 98101"
236971,27in FHD Monitor,1,149.99,08/07/19 17:57,"311 Elm St, Seattle, WA 98101"
236972,AAA Batteries (4-pack),2,2.99,08/05/19 21:01,"14 Washington St, Los Angeles, CA 90001"
236973,Vareebadd Phone,1,400,08/08/19 12:03,"845 West St, Austin, TX 73301"
,,,,,
236974,Apple Airpods Headphones,1,150,08/23/19 20:25,"470 12th St, San Francisco, CA 94016"
236975,iPhone,1,700,08/02/19 10:47,"799 Walnut St, Los Angeles, CA 90001"
236976,AAA Batteries (4-pack),2,2.99,08/15/19 13:34,"167 Lincoln St, Los Angeles, CA 90001"
236977,AAA Batteries (4-pack),1,2.99,08/13/19 01:13,"115 West St, Portland, OR 97035"
236978,AA Batteries (4-pack),1,3.84,08/17/19 15:06,"910 Forest St, Austin, TX 73301"
236979,Google Phone,1,600,08/15/19 10:21,"539 5th St, Boston, MA 02215"
236980,34in Ultrawide Monitor,1,379.99,08/26/19 19:25,"867 Jefferson St, New York City, NY 10001"
236981,iPhone,1,700,08/05/19 11:38,"499 River St, New York City, NY 10001"
236982,AAA Batteries (4-pack),1,2.99,08/09/19 11:41,"592 Washington St, Dallas, TX 75001"
236983,ThinkPad Laptop,1,999.99,08/24/19 16:00,"549 Ridge St, Los Angeles, CA 90001"
236984,Macbook Pro Laptop,1,1700,08/14/19 15:17,"839 North St, San Francisco, CA 94016"
236985,20in Monitor,1,109.99,08/14/19 06:47,"770 12th St, Dallas, TX 75001"
236986,Apple Airpods Headphones,1,150,08/20/19 23:35,"583 West St, Dallas, TX 75001"
236987,USB-C Charging Cable,1,11.95,08/02/19 14:58,"973 10th St, San Francisco, CA 94016"
236988,USB-C Charging Cable,1,11.95,08/12/19 13:34,"345 1st St, Portland, OR 97035"
236989,20in Monitor,1,109.99,08/06/19 19:31,"412 Meadow St, Portland, OR 97035"
236990,USB-C Charging Cable,1,11.95,08/30/19 07:09,"582 South St, Los Angeles, CA 90001"
236991,USB-C Charging Cable,2,11.95,08/18/19 00:44,"303 4th St, San Francisco, CA 94016"
236992,Google Phone,1,600,08/20/19 10:13,"544 Lakeview St, New York City, NY 10001"
236992,USB-C Charging Cable,1,11.95,08/20/19 10:13,"544 Lakeview St, New York City, NY 10001"
236993,Lightning Charging Cable,1,14.95,08/21/19 11:55,"28 Adams St, San Francisco, CA 94016"
236994,ThinkPad Laptop,1,999.99,08/01/19 07:17,"96 Elm St, San Francisco, CA 94016"
236995,AAA Batteries (4-pack),1,2.99,08/08/19 21:53,"694 Cherry St, San Francisco, CA 94016"
236996,AAA Batteries (4-pack),3,2.99,08/08/19 10:14,"894 Jefferson St, San Francisco, CA 94016"
236997,Lightning Charging Cable,2,14.95,08/20/19 03:37,"184 Wilson St, Dallas, TX 75001"
236998,AA Batteries (4-pack),1,3.84,08/26/19 20:50,"365 Willow St, Atlanta, GA 30301"
236999,Wired Headphones,1,11.99,08/02/19 20:45,"745 Main St, New York City, NY 10001"
237000,AAA Batteries (4-pack),1,2.99,08/03/19 16:46,"535 Lakeview St, Seattle, WA 98101"
237001,Bose SoundSport Headphones,1,99.99,08/31/19 06:09,"797 Cherry St, San Francisco, CA 94016"
237002,USB-C Charging Cable,1,11.95,08/30/19 14:15,"799 Jefferson St, Atlanta, GA 30301"
237003,AAA Batteries (4-pack),1,2.99,08/02/19 11:05,"672 Main St, Los Angeles, CA 90001"
237004,USB-C Charging Cable,1,11.95,08/01/19 22:00,"99 2nd St, Los Angeles, CA 90001"
237005,Macbook Pro Laptop,1,1700,08/29/19 06:50,"187 1st St, San Francisco, CA 94016"
237006,Wired Headphones,1,11.99,08/07/19 18:24,"623 River St, Boston, MA 02215"
237007,Bose SoundSport Headphones,1,99.99,08/26/19 08:51,"792 Dogwood St, Portland, OR 97035"
237008,iPhone,1,700,08/03/19 09:50,"407 9th St, New York City, NY 10001"
237009,20in Monitor,1,109.99,08/07/19 15:43,"73 4th St, Los Angeles, CA 90001"
237010,AA Batteries (4-pack),1,3.84,08/16/19 11:58,"891 Highland St, San Francisco, CA 94016"
237011,Apple Airpods Headphones,1,150,08/15/19 07:33,"434 West St, Los Angeles, CA 90001"
237012,AAA Batteries (4-pack),1,2.99,08/20/19 13:39,"195 Madison St, Austin, TX 73301"
237013,iPhone,1,700,08/06/19 07:13,"720 12th St, Los Angeles, CA 90001"
237013,Lightning Charging Cable,1,14.95,08/06/19 07:13,"720 12th St, Los Angeles, CA 90001"
237014,Lightning Charging Cable,1,14.95,08/30/19 12:16,"748 14th St, New York City, NY 10001"
237015,USB-C Charging Cable,1,11.95,08/17/19 14:21,"808 9th St, New York City, NY 10001"
237016,34in Ultrawide Monitor,1,379.99,08/21/19 07:38,"696 Cedar St, New York City, NY 10001"
237017,Flatscreen TV,1,300,08/10/19 01:28,"209 Willow St, Los Angeles, CA 90001"
237018,LG Dryer,1,600.0,08/02/19 07:16,"363 Adams St, Seattle, WA 98101"
237019,Flatscreen TV,1,300,08/01/19 12:41,"636 Park St, San Francisco, CA 94016"
237020,27in FHD Monitor,1,149.99,08/17/19 12:18,"783 Jefferson St, Los Angeles, CA 90001"
237021,AAA Batteries (4-pack),1,2.99,08/03/19 12:03,"492 Jackson St, New York City, NY 10001"
237022,Apple Airpods Headphones,1,150,08/10/19 06:38,"513 Adams St, San Francisco, CA 94016"
237023,AA Batteries (4-pack),2,3.84,08/19/19 17:46,"173 9th St, San Francisco, CA 94016"
237024,AA Batteries (4-pack),2,3.84,08/13/19 19:28,"243 Cherry St, San Francisco, CA 94016"
237025,Lightning Charging Cable,2,14.95,08/25/19 14:56,"491 Chestnut St, Dallas, TX 75001"
237026,27in 4K Gaming Monitor,1,389.99,08/02/19 19:15,"146 Madison St, Boston, MA 02215"
237027,Apple Airpods Headphones,1,150,08/09/19 19:20,"232 Jackson St, New York City, NY 10001"
237028,27in 4K Gaming Monitor,1,389.99,08/04/19 15:20,"399 Maple St, San Francisco, CA 94016"
237029,Bose SoundSport Headphones,1,99.99,08/13/19 20:04,"558 Highland St, Los Angeles, CA 90001"
237030,27in 4K Gaming Monitor,1,389.99,08/11/19 17:15,"751 1st St, Los Angeles, CA 90001"
237031,Apple Airpods Headphones,1,150,08/15/19 13:49,"447 Jefferson St, San Francisco, CA 94016"
237032,27in 4K Gaming Monitor,1,389.99,08/05/19 07:58,"409 1st St, New York City, NY 10001"
237033,Google Phone,1,600,08/05/19 17:01,"359 Lakeview St, Dallas, TX 75001"
237034,Apple Airpods Headphones,1,150,08/11/19 07:16,"18 Ridge St, New York City, NY 10001"
237035,34in Ultrawide Monitor,1,379.99,08/17/19 09:27,"875 North St, Los Angeles, CA 90001"
237036,27in FHD Monitor,1,149.99,08/06/19 13:46,"790 Wilson St, New York City, NY 10001"
237037,20in Monitor,1,109.99,08/08/19 16:44,"265 Maple St, Los Angeles, CA 90001"
237038,Wired Headphones,1,11.99,08/25/19 19:17,"655 Jackson St, Portland, OR 97035"
237039,Apple Airpods Headphones,1,150,08/31/19 11:17,"560 9th St, Atlanta, GA 30301"
237040,AAA Batteries (4-pack),3,2.99,08/26/19 20:43,"843 1st St, Seattle, WA 98101"
237041,Lightning Charging Cable,1,14.95,08/23/19 14:10,"319 Spruce St, Boston, MA 02215"
237042,USB-C Charging Cable,1,11.95,08/26/19 13:51,"995 Willow St, Los Angeles, CA 90001"
237043,Lightning Charging Cable,1,14.95,08/12/19 18:37,"11 Adams St, San Francisco, CA 94016"
237044,AAA Batteries (4-pack),1,2.99,08/05/19 19:25,"326 River St, Portland, OR 97035"
237045,Bose SoundSport Headphones,1,99.99,08/11/19 18:25,"119 9th St, Boston, MA 02215"
237045,Wired Headphones,1,11.99,08/11/19 18:25,"119 9th St, Boston, MA 02215"
237046,Lightning Charging Cable,1,14.95,08/14/19 13:57,"858 11th St, Los Angeles, CA 90001"
237047,Lightning Charging Cable,1,14.95,08/21/19 09:00,"251 Park St, San Francisco, CA 94016"
237048,27in FHD Monitor,1,149.99,08/16/19 06:06,"306 Park St, Dallas, TX 75001"
237049,Lightning Charging Cable,2,14.95,08/08/19 13:23,"469 13th St, San Francisco, CA 94016"
237050,AAA Batteries (4-pack),1,2.99,08/06/19 15:35,"732 Chestnut St, San Francisco, CA 94016"
237051,AAA Batteries (4-pack),1,2.99,08/06/19 00:17,"403 Jackson St, Portland, OR 97035"
237052,AA Batteries (4-pack),1,3.84,08/11/19 19:06,"864 Dogwood St, Seattle, WA 98101"
237053,Lightning Charging Cable,1,14.95,08/28/19 15:22,"891 River St, Portland, OR 97035"
237054,iPhone,1,700,08/19/19 08:07,"243 Jefferson St, Los Angeles, CA 90001"
237055,Apple Airpods Headphones,1,150,08/25/19 00:02,"590 14th St, Los Angeles, CA 90001"
237056,27in FHD Monitor,1,149.99,08/21/19 03:06,"671 Lincoln St, San Francisco, CA 94016"
237057,Bose SoundSport Headphones,1,99.99,08/12/19 18:32,"669 Main St, Boston, MA 02215"
237058,AAA Batteries (4-pack),1,2.99,08/01/19 19:42,"119 Elm St, Seattle, WA 98101"
237059,AA Batteries (4-pack),1,3.84,08/19/19 17:13,"639 Jackson St, New York City, NY 10001"
237060,AA Batteries (4-pack),1,3.84,08/01/19 22:31,"814 Church St, Dallas, TX 75001"
237061,20in Monitor,1,109.99,08/01/19 09:35,"847 West St, San Francisco, CA 94016"
237062,Bose SoundSport Headphones,1,99.99,08/05/19 15:37,"531 Highland St, New York City, NY 10001"
237063,LG Dryer,1,600.0,08/06/19 10:10,"303 Lake St, New York City, NY 10001"
237063,AA Batteries (4-pack),1,3.84,08/06/19 10:10,"303 Lake St, New York City, NY 10001"
237064,27in FHD Monitor,1,149.99,08/06/19 16:17,"521 Willow St, Austin, TX 73301"
237065,27in 4K Gaming Monitor,1,389.99,08/23/19 13:15,"312 Chestnut St, Los Angeles, CA 90001"
237066,Bose SoundSport Headphones,1,99.99,08/30/19 22:35,"374 Highland St, Boston, MA 02215"
237067,iPhone,1,700,08/11/19 19:08,"730 West St, Boston, MA 02215"
237067,Lightning Charging Cable,1,14.95,08/11/19 19:08,"730 West St, Boston, MA 02215"
237068,Lightning Charging Cable,1,14.95,08/01/19 11:44,"271 South St, New York City, NY 10001"
237069,Vareebadd Phone,1,400,08/08/19 14:09,"147 Highland St, Seattle, WA 98101"
237070,USB-C Charging Cable,1,11.95,08/08/19 18:26,"242 Sunset St, Seattle, WA 98101"
237071,27in FHD Monitor,1,149.99,08/10/19 21:33,"890 Johnson St, Portland, OR 97035"
237072,Bose SoundSport Headphones,1,99.99,08/16/19 06:48,"615 Maple St, New York City, NY 10001"
237073,Lightning Charging Cable,1,14.95,08/16/19 17:41,"416 Park St, Austin, TX 73301"
237074,34in Ultrawide Monitor,1,379.99,08/21/19 06:10,"123 Adams St, San Francisco, CA 94016"
237075,AA Batteries (4-pack),1,3.84,08/15/19 12:39,"596 Meadow St, Austin, TX 73301"
237076,Flatscreen TV,1,300,08/02/19 09:10,"206 2nd St, Seattle, WA 98101"
237077,USB-C Charging Cable,1,11.95,08/20/19 17:36,"982 11th St, San Francisco, CA 94016"
237078,Bose SoundSport Headphones,1,99.99,08/21/19 17:01,"253 Highland St, San Francisco, CA 94016"
237079,Flatscreen TV,1,300,08/13/19 11:34,"235 Cherry St, Los Angeles, CA 90001"
237080,Apple Airpods Headphones,1,150,08/11/19 12:21,"634 Main St, Atlanta, GA 30301"
237081,Wired Headphones,1,11.99,08/08/19 15:40,"692 Main St, Seattle, WA 98101"
237082,Google Phone,1,600,08/15/19 11:28,"473 Adams St, San Francisco, CA 94016"
237083,Wired Headphones,1,11.99,08/07/19 21:31,"610 Washington St, Portland, OR 97035"
237084,Wired Headphones,1,11.99,08/22/19 20:55,"843 Spruce St, Boston, MA 02215"
237085,34in Ultrawide Monitor,1,379.99,08/26/19 17:58,"475 Lake St, San Francisco, CA 94016"
237086,LG Dryer,1,600.0,08/06/19 18:29,"310 North St, Boston, MA 02215"
237087,Apple Airpods Headphones,1,150,08/28/19 12:01,"139 Ridge St, San Francisco, CA 94016"
237088,AA Batteries (4-pack),1,3.84,08/22/19 12:55,"232 Elm St, Atlanta, GA 30301"
237089,AA Batteries (4-pack),1,3.84,08/21/19 20:15,"202 Johnson St, Los Angeles, CA 90001"
237090,Apple Airpods Headphones,1,150,08/29/19 21:44,"809 5th St, New York City, NY 10001"
237091,Lightning Charging Cable,1,14.95,08/31/19 10:15,"379 12th St, New York City, NY 10001"
237092,Wired Headphones,1,11.99,08/20/19 00:37,"808 1st St, Boston, MA 02215"
237093,AAA Batteries (4-pack),2,2.99,08/01/19 12:39,"771 Cedar St, Portland, OR 97035"
237094,AAA Batteries (4-pack),2,2.99,08/06/19 10:39,"552 River St, New York City, NY 10001"
237095,Google Phone,2,600,08/22/19 12:34,"110 Madison St, Boston, MA 02215"
237096,USB-C Charging Cable,1,11.95,08/06/19 11:17,"946 Pine St, San Francisco, CA 94016"
237097,AAA Batteries (4-pack),3,2.99,08/24/19 17:05,"838 Cedar St, Boston, MA 02215"
237098,Apple Airpods Headphones,1,150,08/14/19 11:17,"925 Cedar St, Portland, OR 97035"
237099,Apple Airpods Headphones,1,150,08/27/19 01:35,"82 Center St, Seattle, WA 98101"
237100,AA Batteries (4-pack),1,3.84,08/12/19 15:27,"456 Madison St, New York City, NY 10001"
237101,AAA Batteries (4-pack),1,2.99,08/10/19 00:06,"630 Chestnut St, Los Angeles, CA 90001"
237102,34in Ultrawide Monitor,1,379.99,08/31/19 17:28,"372 Forest St, Atlanta, GA 30301"
237103,Wired Headphones,1,11.99,08/11/19 19:33,"541 13th St, Seattle, WA 98101"
237104,Apple Airpods Headphones,1,150,08/16/19 19:56,"340 Willow St, Los Angeles, CA 90001"
237105,27in FHD Monitor,1,149.99,08/10/19 19:47,"670 Church St, Austin, TX 73301"
237106,AA Batteries (4-pack),1,3.84,08/16/19 07:15,"814 Forest St, Los Angeles, CA 90001"
237107,Bose SoundSport Headphones,1,99.99,08/25/19 16:44,"314 Center St, Boston, MA 02215"
237108,Wired Headphones,1,11.99,08/24/19 20:13,"14 Forest St, San Francisco, CA 94016"
237109,Lightning Charging Cable,1,14.95,08/10/19 18:28,"761 Hickory St, Los Angeles, CA 90001"
237110,AA Batteries (4-pack),1,3.84,08/18/19 14:23,"545 Jackson St, San Francisco, CA 94016"
237111,iPhone,1,700,08/31/19 00:33,"89 Church St, San Francisco, CA 94016"
237112,ThinkPad Laptop,1,999.99,08/16/19 14:15,"344 Center St, San Francisco, CA 94016"
237113,Apple Airpods Headphones,1,150,08/15/19 11:42,"656 Willow St, Los Angeles, CA 90001"
237114,USB-C Charging Cable,1,11.95,08/05/19 16:49,"456 6th St, New York City, NY 10001"
237115,Apple Airpods Headphones,1,150,08/27/19 11:58,"431 Cedar St, New York City, NY 10001"
237116,Wired Headphones,1,11.99,08/01/19 20:11,"165 Willow St, Atlanta, GA 30301"
237117,Apple Airpods Headphones,1,150,08/24/19 14:07,"951 7th St, Boston, MA 02215"
237118,Apple Airpods Headphones,1,150,08/06/19 17:53,"252 Hill St, San Francisco, CA 94016"
237119,Wired Headphones,1,11.99,08/13/19 15:27,"774 Johnson St, New York City, NY 10001"
237120,AA Batteries (4-pack),6,3.84,08/22/19 21:22,"864 8th St, San Francisco, CA 94016"
237121,LG Washing Machine,1,600.0,08/16/19 15:38,"573 Adams St, Los Angeles, CA 90001"
237122,AAA Batteries (4-pack),2,2.99,08/20/19 10:38,"978 Meadow St, Boston, MA 02215"
237123,Apple Airpods Headphones,1,150,08/11/19 12:21,"482 Park St, Austin, TX 73301"
237124,AA Batteries (4-pack),1,3.84,08/21/19 16:39,"603 Maple St, San Francisco, CA 94016"
237125,Apple Airpods Headphones,1,150,08/02/19 22:04,"501 Adams St, Los Angeles, CA 90001"
237126,USB-C Charging Cable,1,11.95,08/28/19 04:51,"968 Hill St, San Francisco, CA 94016"
237127,Bose SoundSport Headphones,1,99.99,08/13/19 10:53,"937 Jackson St, Los Angeles, CA 90001"
237128,USB-C Charging Cable,1,11.95,08/09/19 22:38,"634 Adams St, Seattle, WA 98101"
237129,AAA Batteries (4-pack),1,2.99,08/26/19 12:57,"128 Maple St, San Francisco, CA 94016"
237130,Lightning Charging Cable,1,14.95,08/07/19 14:10,"294 Pine St, Dallas, TX 75001"
237131,USB-C Charging Cable,1,11.95,08/11/19 22:37,"492 Ridge St, Portland, OR 97035"
237132,27in 4K Gaming Monitor,1,389.99,08/07/19 11:22,"832 Jefferson St, Austin, TX 73301"
237133,Flatscreen TV,1,300,08/20/19 20:26,"535 Sunset St, San Francisco, CA 94016"
237134,AAA Batteries (4-pack),1,2.99,08/18/19 18:12,"996 Adams St, Atlanta, GA 30301"
237135,Bose SoundSport Headphones,1,99.99,08/18/19 09:32,"295 10th St, New York City, NY 10001"
237136,USB-C Charging Cable,1,11.95,08/25/19 20:26,"236 Cherry St, Atlanta, GA 30301"
237137,AA Batteries (4-pack),1,3.84,08/17/19 15:20,"874 12th St, New York City, NY 10001"
237138,AAA Batteries (4-pack),7,2.99,08/28/19 09:31,"141 Ridge St, San Francisco, CA 94016"
237139,27in 4K Gaming Monitor,1,389.99,08/17/19 23:13,"986 Meadow St, San Francisco, CA 94016"
237140,Wired Headphones,1,11.99,08/29/19 22:12,"215 Jackson St, Seattle, WA 98101"
237141,20in Monitor,1,109.99,08/16/19 21:11,"536 Hickory St, Austin, TX 73301"
237142,Bose SoundSport Headphones,1,99.99,08/21/19 20:05,"414 Cedar St, Los Angeles, CA 90001"
237143,27in FHD Monitor,1,149.99,08/21/19 18:08,"158 River St, Atlanta, GA 30301"
237144,Bose SoundSport Headphones,1,99.99,08/26/19 11:18,"563 Cedar St, San Francisco, CA 94016"
237145,34in Ultrawide Monitor,1,379.99,08/09/19 10:27,"541 Cedar St, Portland, OR 97035"
237146,27in 4K Gaming Monitor,1,389.99,08/30/19 07:38,"37 5th St, Atlanta, GA 30301"
237147,27in 4K Gaming Monitor,1,389.99,08/18/19 13:49,"365 Madison St, San Francisco, CA 94016"
237148,iPhone,1,700,08/22/19 16:48,"605 Lakeview St, San Francisco, CA 94016"
237148,Lightning Charging Cable,1,14.95,08/22/19 16:48,"605 Lakeview St, San Francisco, CA 94016"
237149,Bose SoundSport Headphones,1,99.99,08/23/19 14:44,"587 4th St, Atlanta, GA 30301"
237150,Apple Airpods Headphones,1,150,08/26/19 08:49,"169 North St, Los Angeles, CA 90001"
237151,AAA Batteries (4-pack),2,2.99,08/12/19 21:02,"811 Maple St, San Francisco, CA 94016"
237152,Wired Headphones,1,11.99,08/13/19 07:53,"854 Cedar St, Los Angeles, CA 90001"
237153,Lightning Charging Cable,1,14.95,08/23/19 16:34,"5 Sunset St, San Francisco, CA 94016"
237154,Bose SoundSport Headphones,1,99.99,08/07/19 05:39,"612 Madison St, Seattle, WA 98101"
237155,Bose SoundSport Headphones,1,99.99,08/14/19 20:49,"123 Willow St, Portland, OR 97035"
237156,AAA Batteries (4-pack),1,2.99,08/28/19 12:16,"72 Main St, San Francisco, CA 94016"
237157,Apple Airpods Headphones,1,150,08/11/19 06:31,"806 4th St, Dallas, TX 75001"
237158,Lightning Charging Cable,1,14.95,08/08/19 15:54,"865 Walnut St, Los Angeles, CA 90001"
237159,Lightning Charging Cable,1,14.95,08/28/19 21:59,"322 Walnut St, New York City, NY 10001"
237160,USB-C Charging Cable,1,11.95,08/04/19 16:26,"139 8th St, New York City, NY 10001"
237161,AA Batteries (4-pack),1,3.84,08/18/19 21:36,"249 Church St, New York City, NY 10001"
237162,AAA Batteries (4-pack),1,2.99,08/30/19 12:37,"179 Lakeview St, New York City, NY 10001"
237163,27in FHD Monitor,1,149.99,08/23/19 07:12,"13 Washington St, Los Angeles, CA 90001"
237164,USB-C Charging Cable,1,11.95,08/01/19 14:27,"388 1st St, New York City, NY 10001"
237165,Vareebadd Phone,1,400,08/24/19 17:58,"603 Willow St, San Francisco, CA 94016"
237166,Wired Headphones,1,11.99,08/24/19 11:51,"479 Church St, San Francisco, CA 94016"
237167,Bose SoundSport Headphones,1,99.99,08/06/19 15:28,"794 11th St, Dallas, TX 75001"
237168,iPhone,1,700,08/22/19 13:26,"637 Elm St, Seattle, WA 98101"
237169,Lightning Charging Cable,1,14.95,08/01/19 09:40,"127 Ridge St, Seattle, WA 98101"
237170,Bose SoundSport Headphones,1,99.99,08/22/19 12:30,"422 Spruce St, Portland, OR 97035"
237171,AA Batteries (4-pack),1,3.84,08/19/19 23:04,"883 River St, Dallas, TX 75001"
237172,iPhone,1,700,08/31/19 20:37,"265 Hickory St, Portland, OR 97035"
237173,AAA Batteries (4-pack),2,2.99,08/26/19 06:26,"312 South St, San Francisco, CA 94016"
237174,Wired Headphones,1,11.99,08/28/19 15:31,"300 8th St, Los Angeles, CA 90001"
237175,Bose SoundSport Headphones,1,99.99,08/04/19 09:14,"262 Ridge St, San Francisco, CA 94016"
237176,AA Batteries (4-pack),1,3.84,08/06/19 18:53,"521 8th St, San Francisco, CA 94016"
237177,Flatscreen TV,1,300,08/17/19 20:51,"795 Highland St, Atlanta, GA 30301"
237178,USB-C Charging Cable,1,11.95,08/10/19 09:46,"457 5th St, San Francisco, CA 94016"
237179,Bose SoundSport Headphones,1,99.99,08/18/19 18:11,"1 Wilson St, New York City, NY 10001"
237180,USB-C Charging Cable,1,11.95,08/23/19 03:17,"888 West St, Portland, OR 97035"
237181,AA Batteries (4-pack),1,3.84,08/16/19 19:46,"855 Hill St, Dallas, TX 75001"
237182,Google Phone,1,600,08/30/19 21:22,"634 Spruce St, Los Angeles, CA 90001"
237183,USB-C Charging Cable,1,11.95,08/20/19 11:11,"901 Walnut St, San Francisco, CA 94016"
237184,Flatscreen TV,1,300,08/03/19 16:09,"59 Madison St, Seattle, WA 98101"
237185,34in Ultrawide Monitor,1,379.99,08/25/19 14:40,"744 Hickory St, New York City, NY 10001"
237186,USB-C Charging Cable,1,11.95,08/25/19 17:27,"548 Johnson St, Los Angeles, CA 90001"
237187,AAA Batteries (4-pack),1,2.99,08/06/19 13:24,"18 1st St, Boston, MA 02215"
237188,AAA Batteries (4-pack),3,2.99,08/20/19 10:03,"98 Ridge St, Atlanta, GA 30301"
237189,27in 4K Gaming Monitor,1,389.99,08/31/19 15:17,"758 Forest St, San Francisco, CA 94016"
237190,USB-C Charging Cable,1,11.95,08/05/19 09:46,"118 Hickory St, Los Angeles, CA 90001"
237191,AA Batteries (4-pack),1,3.84,08/17/19 17:08,"812 Pine St, San Francisco, CA 94016"
237192,AA Batteries (4-pack),1,3.84,08/07/19 01:21,"8 14th St, Seattle, WA 98101"
237193,Flatscreen TV,1,300,08/03/19 14:15,"309 5th St, Dallas, TX 75001"
237194,Bose SoundSport Headphones,1,99.99,08/24/19 16:59,"609 Main St, San Francisco, CA 94016"
237195,Apple Airpods Headphones,1,150,08/09/19 13:42,"345 Dogwood St, Atlanta, GA 30301"
237196,20in Monitor,1,109.99,08/31/19 13:22,"685 Park St, San Francisco, CA 94016"
237197,AAA Batteries (4-pack),3,2.99,08/14/19 22:48,"47 6th St, Dallas, TX 75001"
237198,Wired Headphones,1,11.99,08/12/19 14:31,"691 Church St, New York City, NY 10001"
237199,Wired Headphones,1,11.99,08/01/19 14:23,"151 Lake St, Los Angeles, CA 90001"
237200,Bose SoundSport Headphones,1,99.99,08/16/19 16:19,"832 6th St, Boston, MA 02215"
237201,AAA Batteries (4-pack),1,2.99,08/02/19 16:26,"232 12th St, New York City, NY 10001"
237202,Bose SoundSport Headphones,1,99.99,08/08/19 10:12,"12 Cedar St, New York City, NY 10001"
237203,Macbook Pro Laptop,1,1700,08/12/19 10:13,"282 Wilson St, Portland, OR 97035"
237204,Wired Headphones,1,11.99,08/15/19 19:47,"98 11th St, San Francisco, CA 94016"
237205,34in Ultrawide Monitor,1,379.99,08/22/19 13:45,"716 Hill St, Los Angeles, CA 90001"
237206,Bose SoundSport Headphones,1,99.99,08/31/19 11:25,"105 4th St, San Francisco, CA 94016"
237207,Wired Headphones,1,11.99,08/09/19 22:39,"243 Lake St, Atlanta, GA 30301"
237208,USB-C Charging Cable,2,11.95,08/27/19 20:56,"739 Lincoln St, San Francisco, CA 94016"
237209,27in FHD Monitor,1,149.99,08/24/19 00:16,"167 Walnut St, Los Angeles, CA 90001"
237210,AAA Batteries (4-pack),1,2.99,08/21/19 17:20,"875 North St, Los Angeles, CA 90001"
237211,AA Batteries (4-pack),1,3.84,08/30/19 00:27,"251 Park St, Los Angeles, CA 90001"
237212,27in FHD Monitor,1,149.99,08/19/19 13:22,"855 11th St, Boston, MA 02215"
237213,Lightning Charging Cable,1,14.95,08/16/19 11:04,"875 Madison St, Dallas, TX 75001"
